label,text
2,So far.. I’ve broke two nails today 😒
2,Boy ain't never hear da streets talk a day in his life 😒
2,"I may love DECA conferences, but I sure as heck hate packing for them 😒"
2,No seriously. The only few people k called are trolling on me. Y'all a ton of trash. @Miss_K_Phillips @Manie_DS 😒
2,@kyliemcdonald Almost 20 million US women are victims. And that’s just what we know of. What a dumb bitch. 😒
2,@OmgIAmAStar Not sure from Shilpa's side tho 😒
2,I was supposed to be making study guides but the way this cognac setup 🥃 ... it ain’t happening 😒
2,Jgn fikir i cant do anything with my big bump eh. I can. I really can tau 😒
2,@leahhardenbrook 😩 I would but then you have people defending the likes of Ed Westwick who just need a gentle reminder 😒
2,you know when you wake up to music blasting and the vacuum cleaner running at 9:00 it's gonna be a long cleaning day 😒
2,Tired and hungry. Need to hit dunkin after work 😪 I really hate this overnight shift 😒
2,Well I️ asked for no tomatoes my order said no tomatoes but it had tomatoes on it 💁🏾‍♀️ so I️ believe them damnit 😒 https://t.co/dbibqhvqdi
2,"don’t go back yo old ways, Jus when everything was perfect 😒"
2,I hate a Insecure bitch!.. 😒
2,Sistuations like this i WILL forget you a bitch 😒 https://t.co/jVBfuKVPgK
2,My mother is quoting bible now for me. 😒
2,"I’m confident ruzek is gonna handle this, he ain’t no snitch. Him and voight gonna think up a counter plan.  @NBCChicagoPD 😒"
2,Super annoyed 😒
2,"Be real wit me, keep it 💯 jus be real wit me 😒"
2,I should smack my aunt 😒
2,I don’t even wanna watch nomore 😒 he was my fav
2,My baby @YungCee88 plays this CONSTANTLY 😒 #TeamRemy 👌🏾 - Lil Kim boy no words https://t.co/mnzBv5dHjk
2,I thought it was Sunday 😒
2,"And we’ve reached sexy foggy glasses weather. 

And Christmas music to boot. Awesome. 😒"
2,@kaityouren Ermmmmmmmmm. What’s this? ‘Hot’ was he? Hot. Was. He. 😒 https://t.co/r20kx4GuZz
2,@melvin_hooah Ni voy a comentar al respecto... 😒
2,I need people to run with 😒
2,“why you always so mad?” “smile more”. 😒
2,"I love Blackish now but I do not think that it’s the modern day version of The Cosby Show, cut it out. 😒"
2,Some people are just assholes and it ain’t shit you can do about it 😒
2,Bruh clients that do the most &lt; 😒
2,@Iiukang @BitchezBrodie I’m for real on this but I definitely don’t wanna go to NY 😒
2,U R my everything 😒 https://t.co/M5IIhDPWGH
2,@kevinbennylee @GaryLGray 😒 Called &amp; Texted. Gary had an accordion for a car and even picked up the other day. 🙄
2,I'm hurting someone so innocent 😒
2,@TheJackSparrow Che ridi? 😒
2,"I miss her already 😒
#Her 
#Cinta"
2,Why is it not getting above 49 degrees today 😒
2,My hair grows annoyingly fast after a trim 😒
2,@TMM23904 6-0* we missed the EP 😒
2,Nights like tonight I shouldn’t be single 😒
2,@bita_u Lmao I know. was hoping you'd get creative and make something up 😒
2,Peterson needs to break one bro 😒
2,Back to sleep I go 😒
2,@Noumans76 Tf is this 😒
2,However he lay it done. Who Cares ? 😒 https://t.co/E5qSehS3TO
2,🤦🏽‍♀️maybe u should start going to church to listen to the word because that’s definitely not how it works 😒 https://t.co/KSixFYruBD
2,I pray this shift go by fast been up since 4 this morning and don’t get off until 11 😒
2,Bro my sister got my WHOLE house smelling like weed 😒
2,Always knew Florida ain't shit 😒 https://t.co/bVNZ1N45jr
2,i honestly hate that i can’t sleep past 9am😑I be up but booty ass early in morning 😒
2,I'm so over these fucking apple phones 😒
2,I love females who got sum going Fa they self ❤️ I hate u broke bitches 😒☹️
2,"@tori_amandalyn Once you figure it out, let me know so I️ can stop too 😒"
2,Who all coming up here to visit me today?🤔 Don't all comment at once guys. No fighting 😒
2,am sure that cinderella &amp;the prince  were a very stupid couple 😒
2,#SignsTheyAreNotInterested 😒 you get an answer to something u didn't ask
2,i need a lot right now 😒
2,There’s literally no escaping work; even in my dreams I’m ringing people up and dealing with customers 😒
2,"Just got my paycheck paid some bills and just like that, I'm back to being poor again. Fuck! I hat being an adult. This blows! 😒"
2,Not sure why my phone randomly asks me to connect to wifi networks when I open Snapchats thus missing the snap 😒
2,51% of white women voted for Gillespie 😒 https://t.co/C5ZQaNq8XK
2,Hell yes 😒 https://t.co/HWj8U6n7pi
2,Thursdays are unnecessary. 😒
2,Wish I didn't wake up before ny alarms all the time 😒
2,So sick of this feeling 😒
2,IG's suggesting I follow people I already follow 😒
2,When u can't wait until the weekend to lay in the bed wit ur bf but he irks the fuck out of u 😒
2,Why am I not surprised though? 😒 https://t.co/ZZIwVk7fqr
2,"Mang reject murag rejectable,  atay. 😒"
2,@HBCUfessions College campus food 😒
2,@ricardoromerofz @gaby_cam 😒
2,#FridayFeeling #recovering #flushotsdontworkonme 😒 #backtowork #somuchtodo #behindoneverything 😱 https://t.co/1eISfg9R6u
2,"i️m lowkey jealous, that Tez ass is bigger than mine 😒 https://t.co/VdFXAl3RU6"
2,"@CNN So wait, all the accusers accusing Hollywood big shots are true but any Rupubs being accused are false 😒"
2,Another trip to tally 😒
2,"Yoy know what's wrong about being here at the office?

Well, I'm waiting for my duty to cut out. 😒"
2,"Things that people usually ignore:
Good deeds
Their exes
Facebook rants
OUTLOOK CALENDAR INVITES 😒"
2,@CharoenchaiPi  😒 https://t.co/r8qNm6woIp
2,For real 😒 https://t.co/QtIHd6x1T5
2,@yeahhwright_ I hear you. We will see 😒
2,one of the rare times sehun gets to share some intimate thoughts with us and the momentt gets cut from air 😒
2,Whyyyy would my appt be for 8 o’clock &amp; they don’t open until 8 😒
2,Yes. Not long ago. Here on Twitter. 😒 https://t.co/v2xzuDPK96
2,@JacobAWohl @wattsjim not if he's hanging out w/Soros 😒
2,I’m convinced my soulmate lives in Texas 😒 it might be time for me to move lol
2,Another trash human. 😒 https://t.co/xt7oajsD05
2,@iDavey You can’t be the only to find love. What kind of friend are you? 😒
2,Just was asked if I wanted to join the Illuminati and felt strange reading the message 😒
2,The wig will be fine for me.  Depends on the inches and density tho 😒 https://t.co/hjicJPKHJf
2,"Sex that does not make your body ache, is that one sex? 😒"
2,Why is Champions Gate causing traffic all the way to Lakeland? I just want to go home 😒
2,"People already jumping on the 50 characters. Unsurprisingly, already annoying so many names end in ...
Certainly helps that nazi problem 😒"
2,Stuck on these pink outfits 😒
2,If jayda amour don't take this patchy ass wig off her head 😒
2,dk why i’m up 😒 gtg to work in the am
2,"⠀ ⠀      🤠
　   😒 😒 😒
    😒　😒　😒
   👇  😒😒 👇
  　  😒　😒
　   😒　  😒
　   👢     👢

Howdy! I'm the unamused face sheriff!"
2,Why do you always have to pick on K2? 😒
2,All the time SMH 😒 https://t.co/CJBhe0sjll
2,Really hate it when people that work for tips EXPECT a tip knowing damn well they gave horrible service ...Bitch run me my change 😒
2,Why didn’t you tell me this 7 years ago 😒 https://t.co/y6cBcPYK3m
2,@dw__15 😒 you coming home for thanksgiving?
2,@natalieholmes41 @DonkeyTitts @EthanDolan I was so happy for you untill i saw the picture 😒
2,I’m so happy for you 😒 https://t.co/aXVOnl21Yq
2,I knew there was a reason I never liked Steven Segal 😒 https://t.co/9p9Zz3uF3X
2,It's cough and catarrh 😒 https://t.co/GLUD7ODGcx
2,Wtf am I watching? 😒 https://t.co/4oMOQNHjBM
2,"@shomaristone @nbcwashington Ar-15s to kill deer, bad. 
AR-15s to kill school children and shoot up concerts.... 

Thoughts and prayers. 😒"
2,What a fucking asshole 😒 he cut me off and then through a plastic bottle out his window and it hit my car 😡I’m livid
2,@erikamarie61 @wkl_0 Whatever my ass go do your math shit yourself. 😒
2,I’m about to two piece my daughter if she don’t go to sleep 😒
2,don't nobody wanna take care of my sick ass 😒
2,I️ Asked Them To Get Out They Said We Right Here 😒
2,Snapchat will kill your battery 😒
2,Mf told me I new to fix my attitude 😒 but the reason I have one ✌🏽✌🏽
2,"Forever allergic to split-screen 😩

#ALDUBManaligSaPuso... nino? Definitely neither GMA's nor TAPE's 😒"
2,imagine ukuba yindoda. uhleli nje uthetha ikaka and being a nuisance in life 😒
2,It’s really hard to give trust again these days 😒
2,You look like the type of person who would send chain texts back in the day 😒
2,I wanted to go see Thor tonight 😒
2,I saw the iphone x in stores and realized...they never change anything at apple 😒
2,Too bad she’s paired with Taylor 😒 I just hope all the extra white girl ratings help ya girl https://t.co/Ol6VGBTN2t
2,@DeusRegem I can... I gotta work tomorrow 😒
2,I hate EP’s with like 4 songs on it 😒
2,HATE waking up at 3am to take babe to work 😒 I can never come home and fall back asleep so here I am laying down wide tf awake..
2,Not even noon and every single plan has exploded countless times already today. 😒
2,I will get out and call uber if you drive the speed limit 😒
2,Me when @m_robles25 wants to go out 🙃😒 https://t.co/zZeKC6CQum
2,"By the way, current set of mentees. 🌚

Stressful kids. 😒😒"
2,@BlackseidTheDJ Just leave that one. 😒
2,"If yall still finna RT all these niggas tweeting the fake ""protect women"" tweets yall dumb asses aint learned a muthafuckin thing 😒"
2,@JocelynNeaves 😒
2,"Me, Hennessy &amp; yoooooooouuuuu 🥃

Tomorrow cause I gotta work in the morning 😒"
2,Update: I'm still mad at Michael. 😒
2,If AKA was confirmed I will get 5 people ticks to the concert. 😒
2,This 280 characters shit is annoying 😒
2,You can tell a lot from a person by their priorities.. 😒
2,Can’t actually wait till this UNI assignment is done! What a time to set one 😒 When new cod is out and CS needs to be grinded for epiclan 👍🏻
2,"@KennedyHollows In other words, in 5 years. 😒"
2,@meloniemtx SAME. Like he should KNOW why Archie told him that. 😒 I also tweeted that I THINK the black hood is her… https://t.co/3qCObXg3v9
2,You won’t fit in with geighs from the North if you don’t have a puppy 😒
2,I got so much stuff to do today 😒 and I’m tired af from the concert
2,@_LoveThyySelf 😒
2,Packed like sardines in this train n this nigga breath stinks n he won’t stop talking I’m pretty sure he can see this 😒
2,My stomach hurt 😒
2,@Q_icy2 😒 y'all stressful
2,If I️t ain’t a bout Dede she don’t care 😒
2,@_itsashleyc_ I get that but I never see any of them doing it. 😒
2,Damn im hella annoyed 😒 shit messing my sleep up
2,That rain was childish 😒
2,@CancelEdwin @Tito7Luis Tito que hater 😒 #BBB
2,@PENTAGON__JWS98 Why still awake then?? 😒
2,"Why are these targeted amazon ads trying to target me with an $8,000 camera 😒 https://t.co/1KePRpD9fP"
2,@el_timbero Uff y block 😒
2,@EJManuel3 About that 😒
2,bra you fucked his shit 😒 https://t.co/ddxyDskCKj
2,@CTVwdean I have 2 Christmas parties coming up in going stag to. 😒 #singleforlife
2,dazz annoying keep calling me to remind me i got a appt 😒
2,So my dads whole family knows he's sick now and it's like reliving when I first found out every time one of them says they're here for me 😒
2,Need a new job 😒
2,@DonnyRGeralds @DefinitelyStaci @MaybeHiroshi @soundpony My son gets me up every few hours 😒 lol
2,I need my car back ASAP 😒
2,@Foxes768 @ESLRocketLeague +1 😒
2,Hate people that look down on those that smoke weed 😒 like bitch I’ll blow smoke in yo face 🗣💨
2,Stop 😒 https://t.co/CA3yP4OYBE
2,So over this class 😒
2,"The headline and the story don't match. One candidate tried to bait another into trap they already fell into. 😒

 https://t.co/BcVUPu3kdz"
2,"Tell my boyfriend that I’m cold &amp; he throws a blanket at me. Okay cool, play your video games I’ll remember that tonight when you’re cold. 😒"
2,Aww dammit... I just spilled wine on it. Now I have 2 problems 😒 I'm so new at this. Any cleaning advice would be GREATLY appreciated!
2,@LulamaFCB Mna last I tried getting they was only available on iTunes. 😒
2,you would think by now i️ would’ve start making better decisions when it comes to this shit 😒
2,@StephMason1 Were they being nasty?? Bloody horrible wee girls 😒
2,Please la cemana dowh? 😒 sigh xpasal aku kene on private mode
2,"She will not see this , she will only see what he was doing with Ben and that US vala thing. 😒 @Divya_Agarwal_ https://t.co/atKui1yDm6"
2,I've BEEN entering the @947 @EmperorsPalace Stash the Cash competition 😒 I just need 7 - 10k for my last year of my… https://t.co/hnRY1V2meZ
2,@BigDaddy_Stevee Girl I'm more than blew at this point 😒
2,Can’t believe i wasted 1/4 of gas just trying to find Candy house 😒
2,🐶 Y'all doing a Wh🏀le Lot of 😒Fake 🍭 💩
2,"Well that some shit, got to work and our system went down so I cant even sell a car and make money... send me home 😒"
